wallet,nft_count,token_ids,contract,snapshot_block,snapshot_time
0x6e6b3fdd05265ead4a8718d11c506464ed440c37,4,"1035,1116,1403,2401",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0x6d362b970fb1240013993037297cea9404005870,4,"880,1417,1858,2313",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0x35ab74207c7fed34a1147a4c1ab82742aab21634,4,"465,599,636,1839",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0x060f6529e7da2d0d95bd5626b0084069659fad07,4,"78,405,953,2284",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0xfe36aacbcf5677a4a04288764c16acb4220894b9,3,"77,724,1551",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0xdad61530adb3a95c6e7edb746c446448d05921d5,3,"1445,1611,2349",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0xbdf8ec4824b4c226f2fc40b8ff966aa6aa4d9812,3,"1228,1319,1412",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0xb72362b75e3f2cf3b78bee9430abc863f47363a8,3,"958,1419,2174",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0xa86de09c366626f1d0ffb0e7a85173e94e7bc7ed,3,"1490,2066,2404",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0x822bac563288e76ab0ec2ea05281eba9519d8690,3,"868,1465,2153",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0x3021d2e35d08e738e3a28403d3faa78469bdc477,3,"399,1966,2043",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0x2a4c8007bbdb4d9e25424d2b85b1ec6b1ba51769,3,"144,1135,1494",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
